,con_txt,condition,label,topic,agent,appre_c,affir_c,assent_c,aggree_c,fillpause_c,laugh_c,yknow_c,idknow_c,appre_log,affir_log,assent_log,aggree_log,fillpause_log,laugh_log,yknow_log,idknow_log
127,"Okay, so as to why it should be abolished, I put that I-I disagree which mean that I don't think it should be abolished .. Uhhh I think my main thing, I want to say that honestly, it's just because it's existed for a while .. Like I understand there are definitely cases where it was uhh like  improperly kind of sentenced .. And I can see where that's like an irreversible penalty, but I think there are definitely certain cases where there's like irrefutable proof, for whatever it is that they're prosecuting someone for, I do think that there are crimes that are worthy of the death penalty .. But I do agree, that there I do think that there are definitely a lot of issues with how they should be carried out and how to make sure that like different states have different standards for like what does and does not deserve the death penalty .. So I don't have a super nuanced perspective on this .  full disclosure, this kind of more of a gut reaction.   laughs. right. ok, yeah, I can see what you're saying   Yeah, that's perfectly fair . that makes sense.  Oh, yeah, I think the main main example that came to mind . is like tortures . people who are like so sporadic like serial killers ., like serial rapists . and things like that .  but just kind of the first thing that came to mind ., but I don't actually know, what crimes do ward the death penalty in other states like . I actually am not sure of actual cases.  so it may change my mind depending on like what we're dishing this out for .. Yeah.",NB,B_64,11,B,0,3,7,1,1,1,0,0,0.0,1.0986122886681098,1.9459101490553132,0.0,0.0,0.0,0.0,0.0
128," mhm. mmm. hmm. hmm. hmm. hmm. Hm, yeah, I-I definitely haven't thought about like that's a good point that that like if it's mandatory, maybe you like it becomes kind of pointless .. Um I guess I just I just think it's a good way for people like it wouldn't occur to a lot of people. Maybe that's more here in America like to volunteer.  So I think, it's a a good way to encourage it by making it mandatory .. And I think it does let people like, uh discover stuff that they might be passionate about that they might might not realize, through like service to the community.So that's why I think it's a good idea. And I think, you know, nobody wants to volunteer probably [laughs] .. But I would say that's why I guess I did say 10, so [laughs] . I feel like I-I did this in um in high school. We also had a requirement . that we had to volunteer in the community. And I did, I stuffed a lot of envelopes with letters uhh, but uh like overall, I thought it was it was pretty valuable. Like I definitely don't regret it. So, I think   mhm. Right, yeah, yeah, I guess that that would be really different. Do you  I mean like do you feel like there's like any benefit to it like ",TYB,A_65,1,A,0,3,4,0,10,2,1,0,0.0,1.0986122886681098,1.3862943611198906,0.0,2.302585092994046,0.6931471805599453,0.0,0.0
129,"Sure, so uh understoodly I disagree with the statement that college students should be required to volunteer. Uh I don't exactly remember which exact number but I, I do disagree ., because from my personal experience in my I, I go to high school in Shanghai ., and there has been a reform in which it requires every single high school student in Shanghai to kinda to community volunteer ., and I don't think that's reform turned out there well ., so everyone cuz they're like, something around like 10,000 uhh no, actually, around like 7-70 thousand uh high schools in Shanghai and there are actually not so ma-much need [laughs] . for community service .. . And so a lot of the time people are just wasting time from their . actual volunteer and like, watching the clocks hoping this is over, and things like that. And I feel like it like it has like completely uhh lost, like the original intention of of what the government wants high school students to do if it's a constant requirement, like people no longer consider like, why they want to do this. So that's what what I'm thinking.  laughs. laughs.  laughs. mhm. laughs. laughs. mhm. Yes, it's probably because it's a smaller community or something . that it doesn't work out very well it always so many high school student [laughs]. . Um initially ",TYB,B_65,1,B,0,2,2,0,6,7,0,0,0.0,0.6931471805599453,0.6931471805599453,0.0,1.791759469228055,1.9459101490553132,0.0,0.0
130," I want to be clear. I'm worried that I filled this out wrong. Do you think the death penalty should stay in place? . Okay. Okay. I just okay, [laughs] . keep going.   So I just want to be clear, um because the judicial system isn't perfect. This serves as like um .  it'll scare people .  from committing crimes just because we aren't sure the justice system will actually catch them. Like is that I just want to be sure that . Okay. . Well, I'm in law school [laughs]. So I think I have a little bit of an unfair advantage.  But one of the things that I think I think you're completely right that the justice system, like there are issues with it .. I don't believe the research supports that the death penalty functions as a deterrent.   mhm. Yeah, ., so like ., I think that's like kind of where I disagree on . I think ultimately, the way that it manifests is that it's an increased costs on the administrative side of the judicial process   yeah, because like to take away someone's life is an insane like idea. So we want to make sure . if we're going to do it ., we do need to make sure we check all the right legal boxes . So like, we are very cautious of actually doing it and like understandably so .. The problem is then people can constantly appeal their death penalty convictions because we want to make sure .  that everything goes is like, everybody is up to par. And it's just like they can appeal even the concept of like the death penalty . and being like, oh within the state the way they do it is unjustified because ri-ri-right ",NB,A_66,11,A,0,4,4,0,2,2,0,0,0.0,1.3862943611198906,1.3862943611198906,0.0,0.6931471805599453,0.6931471805599453,0.0,0.0
131," Um I am obviously not against the death penalty. I think it's necessary, um a necessary punishment, just because the prison system isn't perfect. It you know, the judicial system isn't perfect. Um there are several loopholes. And I think this is more of like, I think this serves the public more than the, you know, I think the biggest, the biggest counter argument I've heard is that it's not our it's not our right to kill others for um others I've heard is that like  . Yeah. .  laughs. So okay. So um, yes. And I think it's a good countermeasure for the public as a deterrent. And a it's almost like a release that, yeah for extreme crime  .  a garauntee . .  sure . .  sure . Yeah.. . Oh my god, okay [laughs]  mhm. Yeah, and I've read about that as well ..   mhm. mhm. mhm.  that's and because of the death penalty   mhm. mhm.  right..  mhm.  yeah .  mhm",NB,B_66,11,B,0,11,8,0,5,2,2,0,0.0,2.3978952727983707,2.0794415416798357,0.0,1.6094379124341003,0.6931471805599453,0.6931471805599453,0.0
132,"No, I-I disagree. And the reason I would say that is, especially in a community like this, where college students come into a community, and they take advantage of all of the whether it's social or uh community related uh benefits of staying in that community without attempting to give anything back to the community, um and I strongly disagree that uh a college student feeling forced to do something um is disincentive enough for them to not do it. I think that I think it's about responsibilities. College students are forced to do stuff all the time that they may not want to do. But it's a part of the experience and it's a part of the obligation of being in college. And so I just feel like the, the giving back to the communities in which the colleges uh sit is a really important part.   And I disagree because I believe that if not for the requirement, you may not get enough students that are motivated and if you have, for example, 80% of the students that don't feel motivated enough to give back, but all 100% of the students are taking advantage of the amenities of the community. Um and they're walking on the same sidewalks as people within the community, but they fly in and they were they rolled in during universities in season time, and then they roll out when the season is over, without understanding the impacts of the community. And I just think it should be a part of something required at college. ",NB,A_67,1,A,0,0,0,0,7,0,0,0,0.0,0.0,0.0,0.0,1.9459101490553132,0.0,0.0,0.0
133,"Absolutely. I agree that um volunteering in the community is a good thing, but I don't think it should be a requirement that students are forced to do the volunteer job because maybe um if they don't want to do the volunteer job, but they are forced to do so for they won't, like devoted to the community service. They may just do it as a job and do it like maybe very bad. So in the end, it's more bad for the community. That's like, yeah  Yeah, even like it's really important, but I think um maybe it shouldn't be an obligation maybe like if they gave more to the community, they would get a bonus maybe they will get some um, maybe they would get some um..I don't know but I just think um students should be motivated to give back to the community, but they shouldn't be like required that you must give back to the community. But wasn't like maybe the community services to like help uhh students to learn something and if they are like forced to do so, they won't, like devoted full heartedly to the community service, and maybe it would could a massive impact.",NB,B_67,1,B,0,0,1,1,7,0,0,1,0.0,0.0,0.0,0.0,1.9459101490553132,0.0,0.0,0.0
134,". To do what?. . I see. But if that's true, then why don't you have your dinner right now? Like, are you not worried about your family? Or like why is it on table, {hide it?} from the table? Do you think that's distracting them from our conversation?  Go on your phone buzzes? Are you checking in because, for example, it says people should never be allowed to text while they're interacting or like having a meal? So do you do that when you're like having a meal with your family? Like, they can't be worried about you, if you're there in front of them.  But I feel like fundamentally like what is the point of having a meal with someone? Isn't the whole idea to like, socially interact with them, sort of empathize with them? And how are you supposed to do that if you're also in another world with someone else? like that kind of negates the purpose of the meeting to begin with. I see. But I guess cumulatively over the course of the year, you will get out of the time that you miss having meals with them every day. And also like we go on breaks, we won't see each other for a while when you graduate, you may not see them ever again for the rest of your life. Does you feel worried about that?  But it's not the same thing is being with them right? You don't really get their essence over text you. . How so?. . But how will you develop that intimacy in person, if you don't have any practice?  But also answer me [laughs]  Okay, but how do you think that makes the other person feel like.",NB,A_68,14,A,0,1,4,0,0,1,0,0,0.0,0.0,1.3862943611198906,0.0,0.0,0.0,0.0,0.0
135,"I felt like I strongly disagree because I basically use my phone to // with everyone . To make connect with everyone, like my family and the family and. If I'm dining with friends, I need to be able to know if my family needs something.  Because I can't feel it most of my pocket?  I don't think so. Because if if I didn't have my phone on me, I'd constantly be worried about whether someone needs to reach me and can't. But like this, if they do need to reach me, I know that they can. Um, if I am, I can't have a meal with my entire family because they're spread out so far, but, um, if I'm having a meal with someone and like I get a text, I'll usually answers either say, Oh, I'm busy, text me later or it's like, if it's a big deal, oh, excuse myself on the table, but I will text while meeting. Um, I guess most of the people I eat with I see every day. So like, it's not that big of a deal to text at that time.  Because I know that later if you do want to see, they can text me and I'll respond. Uh, for some people I prefer communicating over text, it's sometimes easier . To, they are more confidence over text, or they're more willing to say their opinion. I feel like you are doing interview now. Oh sorry.  I think since usually just because I have my phone on me and I would want to have to be able to talk doesn't mean I will, so most conversations that we have face to face not won't being interrupted. ",NB,B_68,14,B,0,1,1,0,4,0,0,0,0.0,0.0,0.0,0.0,1.3862943611198906,0.0,0.0,0.0
136," laugh. right.. Do you want more time to think about it or feel free to take your time.  Yeah, definitely. Yeah.. Um, I guess it is interesting. I think we just kind of took different perspectives. It was cool that you saw it from like a feasibility time point. Because I guess from me, I was thinking more of a theoretical approach, . sort of, um, ethically or morally, what was my perspective. I didn't really think of it as like, practically, how would this panned out, . but it was interesting to see that we kind of took different approaches to, like, perhaps, like, the timeline almost. So how you would implement this kind of thing? . Yeah. Just to maybe elaborate a bit on my perspective. Um, I guess, I kind of feel like, if you're trying to do it based on merit, um, then it would just make a lot of sense to try to leave a lot of um biases out of it. um. . That's just kind of my perspective.  but, um.. laugh. The diversity is is a really important point. And I'm glad you brought that up. Like, I think, in my perspective, it's not that I'm discounting um diversity, it's more so that in the flip side, right, there's a potential bias against diversity as well. . Or rather, um, like it could be used as a negative against a certain candidate based on their race, . potentially just, I mean, there's a lot of like, news articles about like, people switching their last names, and then that kind of results, you know, . you know, or like, faking their their race either, right. So definitely, I think it is a super complicated topic, but I don't disagree that like diversity is a really important topic.   right, right. That's a good point.  . Yeah.",TYB,A_69,5,A,0,0,6,0,9,2,2,0,0.0,0.0,1.791759469228055,0.0,2.1972245773362196,0.6931471805599453,0.6931471805599453,0.0
137,"Okay, if I'm entirely honest, the five was because I was kind of undecided and I was like, . I don't really know how this is feasible, . Um, yeah, I guess. I don't know. [laugh] hmm. Yeah. I don't know. um. Can we just have a conversation? would be like this. . I don't know.  okay, okay. uh-huh. mm-mhm. Yeah. Yeah. I do think there is a space didn't, I hope there's a space in college admissions for like, trying to make sure that you have a diverse group of students . in multiple ways, not just in terms of race and ethnicity. um. But yeah, I don't know. I don't know. . That worth like, hold the trouble that it cause, um, anyway.  Yeah, sure, yeah.. mm-mhm. Yeah. I think I would probably need to think more about why you would want, uh-uh, racial and ethnic diversity college and whether like, admission is the way to like address, . like, as opposed to like, like, I don't know, free college / or like, . you know, or training or opportunities in the actual world or, you know.   mm-mhm. . Rather than no. ",TYB,B_69,5,B,0,11,8,0,8,1,2,6,0.0,2.3978952727983707,2.0794415416798357,0.0,2.0794415416798357,0.0,0.6931471805599453,1.791759469228055
138,"I disagree. um. I think that it should be abolished because, um, there's always a, there's always a chance. My main very, my main opinion is that there's always a chance that an innocent like an innocent person is wrongly accused and was convicted of, convicted being guilty. And that small risk, in my opinion of, um, well, killing some, killing an innocent um human being is never worse um with ups like continuing um the death penalty.  but. It's the same thing. Yes. I-I understand, I see what you're saying. But, I don't think that's the right way to think about it. umm.Because even though he's the person would still be in prison, it's a com-, not {{}} experience anything but imprisonment is still in my opinion, a much better, uh. . yeah, at least you're living life, you can still do things, you can still learn, you still, you saw that at some place, you still have access to it, like you can get educated in some ways, or you're still interacting with other people. But if you are just sentenced to death, um, first of all, you're you're you spend years often waiting for your, for your sentence for the day of your sentence. People are just kept in the dark. It's honestly a terrible experience because it's a terrible time. They're kept, they'd never know what's going to happen. They don't know that day they're going to die. And when the day comes, they're just told All right, this is the day you're going to die. And that's it. They have no nothing to look forward to. They just they know exactly how their lives are going to end. And again, like most of the time, I'm I'm sure they're right in sentencing people at least when they sentence people to death; but on the off chance that it's wrong, I feel like, um, it's it just outweighs all the good that can come out of the, um, death penalty.",NB,A_70,11,A,0,0,3,0,11,0,0,0,0.0,0.0,1.0986122886681098,0.0,2.3978952727983707,0.0,0.0,0.0
139,"Okay, so I thought the, um, we should, um, we should not abolish the this penalty because, I mean, given the status quo, we're not like actively using the best penalty and the status quo. So I think the judges have like, because it's like the US has a long tradition of using like, past cases to kind of like, make sense of like, what happened to like make sense, so judgments. I think, because for such a long time, um, the death penalty was not as acted. I think the judges kind of like, has their own kind of like standards to kind of do it, but we could, but I don't think it's like necessary to just abolish it. Yeah, so that was my opinions. Well then for example, if a person says he is sentenced to death, I-I mean sentenced to like in prison for life hundred years, . and he spends is like 40 years in prison and he dies. But it turns out, . we've like innocent being, is it still the same?   he does...  Are you get the chance of like... But on the other hand, that's still reason why support dealth penalty to some like South / because like because it, I-.",NB,B_70,11,B,0,1,0,2,3,0,0,0,0.0,0.0,0.0,0.6931471805599453,1.0986122886681098,0.0,0.0,0.0
140,"Yeah, no, I get that. I mean, . I'm like, I'm supposed to say I'm I disagree with that. and That's that's how I disagree that . say stuff. But I'm I'm from Turkey originally. So I lived in a country where the drinking age was 18. .. I'm culturally, I'm European. So I'm very exposed to a system where people are okay with drinking once they become 16. Okay with soft drinking, which is like beer and wine before after the 16th. And then they're okay with drinking all kinds of stuff after the 18 ., and I've had this argument with a lot of people and I like I-I-I actually believe that because the drinking age is 21 in the United States, people believe, people think that drinking is worse than it actually is. . I think that because drinking ages is 21 people believe that is such a dangerous thing. And they ended up drinking so much that they // whereas in Europe, despite having a drinking age of 18 people do drink but they drink lower quantities while eating as well. So I feel like in order to embrace that kind of a drinking culture, we have to push the drinking age lower, . which has also helped with like, a lot of // problems to give up.   mm. yeah. if you like one big thing also is that like, if you're drinking legally, you're paying to drink, right? . You're at a bar, you're paying to drink if you're belligerently drunk. You also pay a lot of money to get / be drunk. . So you stop yourself not only because you're drunk, but also because you're losing money. . But if you're just drinking alcohol that was bought by a person who's 21 or was bought with a fake ID, you don't have the limit. You don't stop yourself because of the financial concern. And you also don't stop yourself because you're too drunk. . I feel like if people were drinking legally, they would drink less.  yeah, exactly",NB,A_71,12,A,0,1,4,0,0,0,0,0,0.0,0.0,1.3862943611198906,0.0,0.0,0.0,0.0,0.0
141,"Well, initially my first thought behind it was even at 21, I feel like people are still so underdeveloped and irresponsible. So it's like lower. I feel like people's minds are really developed to make, um, sound decisions about like drinking because they're still learning and developing as teenagers. So that was my first reason for saying like, just leave it like why make it lower would be /? Technically make a sound decision about anything at that age. So why give the person opportunity to drink something that will further, um, impair them.   that was it. laugh. Yeah. uh.Yeah. Sure. that makes... Yeah, I understand that. // I feel like a lot of times, people in the US are more immature in general. . But people from like where you're from, I feel like teenagers especially have qualities that make them a little bit more mature. So they're able to like, you know, . like, / my friends that I'm encountering a little bit more mature than teenagers are from here, so.  True. That's true.. Exactly. that's true.. Yeah. I feel like I understand that point of view, too. I really do think that if it was / it lower, it would have to be like, I can't just lower the drink age and not like, . yeah, there has to be a.",NB,B_71,12,B,0,0,5,0,3,1,1,0,0.0,0.0,1.6094379124341003,0.0,1.0986122886681098,0.0,0.0,0.0
142," yeah. mm-hmm. Okay. mm-hmm. Yeah. mm-hmm. mm-hmm.  cause there are so many stuff. . Yeah, everything is in street.  mm-hmm. Oh. Yeah. It's like, if they do do it, or don't have that feeling of like I shouldn't do this, maybe like, does try hard to?   awareness?. oh. uh. Oh, I don't know, like super strong opinion . for like, if it's a red line, there's no cars, I'm gonna walk. . and it's still like, because there is gonna be . for everyone else. And then I guess like, I agree with you like aware, but that's like what you say is the same as / a red line, you should always look for ways people they across ., But other than that, like, I don't think you should avoid it, because as long as you look both ways, it should be fine, cause, again-again, like, sometimes people will go, just that that red or green is no guarantee that you're safe anyway. So I feel like as long as you practice safe um /  safe-walking ., um, measures that you're good to go. ., cause sometimes you just like waiting their and like [laugh] ., it's like it's just.. // you can't convince the whole nation to follow this ., taking with like people, like might be engaged to like uh encourage safe, safety? What's it, what's it happen? safe happen so I didn't, it's like going through this.  mm-hmm.Yeah. yeah. mm-hmm.  yeah. mm-hmm. mm-hmm. Oh",NB,A_72,7,A,0,23,7,1,13,1,0,1,0.0,3.1354942159291497,1.9459101490553132,0.0,2.5649493574615367,0.0,0.0,0.0
143,"Yeah, so I guess, because it said people shouldn't avoid, I think that it's important for people to be more aware of their surroundings because I've seen like so many people, ., who's gonna run over, you know, and it tends to be the pedestrian small, but I think that I also see sometimes when like cars will kind of just pass by, ., like when it's green for the pedestrian. . And so I just feel like maybe that contributes to a sort of like, you know, when people walk on red, it's like, sort of unjustified, but then when it is actually justified, people still tend to almost get run over. I don't know for me it's just, ., something that I've actually seen and like been problematic.  I'm also . from San Francisco, California. . So it's a big city. And I think that almost really convenient oftentimes does you know . decide to walk...  Yeah, there are somebody /. Yeah, it's like, admittedly, I don't, you know, I don't follow what I said, . I guess but it's like, I think that people should avoid, like, in the sense of avoid not necessarily . that they should, like refrain from doing so. But they should try to avoid it, if that makes sense. . Like, I guess I created a distinction between two words. Yeah, maybe aware, awareness, almost just awareness . so that they, . you know, it's like, if they if a car suddenly pops out of nowhere. I just want to hope, I would hope that people would be aware . that it's a red light right? for them. But I don't know. I would love to hear your opinion.  yeah. Yeah. right. yeah. Yeah, I definitely can see that point. And also, I did want to your point about like, Well, you know, it might not be safe anyway. Like how, . you know, how can you guarantee safety and that's definitely true. . I guess my point was just like, I feel like if people, like internally avoid doing . so they might be more aware, if that makes sense? Like, you know, . for people who just, like won't avoid it. It's like maybe they're more...",NB,B_72,7,B,0,0,9,0,0,0,8,2,0.0,0.0,2.1972245773362196,0.0,0.0,0.0,2.0794415416798357,0.6931471805599453
144," mm-mhm. Yeah. uh-huh.. uh-huh. Okay. Because honestly like, I feel like, I feel like this is a pretty process but yeah, I don't understand why has this wrong that. . But, um, I think like there are a few like, okay, I think you brought up a really interesting point like people should have like, like autonomy over their like, . death but they should, they should have like this kind of like capacity of like deciding they're going to like have the right to die or not. . But I think like, I think there are a lot of cases where like, it's really hard to tell like if someone like is really like conscious of themselves, like, are they actually. . Yeah, are they like actually in the right situation like they should choose. Like, like suicide, like they like, for example, like in hospitals a lot of like, like, I guess like patient when they like kind of a mistake of like unconsciousness, . like consciousness like .. If you just like, say like, um, I actually accuse this kind of like physician like assisted suicide to them like it might, it might not be like if they're like, in their like benefits to like suicide so like as a, as a, I guess as a valid tool. Like the patient like if you have the choices you can do it. You can do like whatever you want and like potentially, like harm, like the patient like their, their like, I don't know, like their benefits again.   Yeah. mm-mhm. Yeah. mm-mhm",TYB,A_73,9,A,0,9,4,0,4,0,0,1,0.0,2.1972245773362196,1.3862943611198906,0.0,1.3862943611198906,0.0,0.0,0.0
145,"So I think the physicists, physician assisted suicide should be legal in the US because people are going to commit suicide anyways. And I feel like if you have kind of an avenue for someone, like if it's a more talked about topic in general, . then people might be more willing to reach out for help versus feeling like they have to be in a completely alone and I'm sure that there's a whole process before you actually have the physician suicide . just screened to make sure like you're the right case. And I'm sure that some of the people who actually like want to commit suicide would be willing to go down that route versus doing something that could seriously injure themselves, . or like not end up with full death and like, destroy like part of their brain. So I feel like it should be legal because I think it was just making a more talked about topic, which was then under public.   laugh. Yeah. Yeah.. in a mind a. yeah. yeah, yeah, yeah. Yeah, I mean, I think that like there's a lot of testing before someone actually does physician assisted suicide, . so they would like to approach their doctor and be like, hey I'm interested in this for XYZ reason. . And then they probably go through a ton of screening before they even . allow them to do something like that, like, including the screening of are they in the right space. So I feel like because of that it would trigger more people to actually talk about it. . And when they're feeling like they want to commit suicide, and they might not be in the case of actually having to do physician assisted suicide, they might not be in that group of people that should, like have it done or like that are okay to have it done. They might actually be in the group that they're not in a mental headspace but then at least people know, versus them quietly doing it themselves in an apartment is like kind of a thought. So I feel like more than anything about this was",TYB,B_73,9,B,0,0,7,0,0,1,0,0,0.0,0.0,1.9459101490553132,0.0,0.0,0.0,0.0,0.0
146,"I-I think though that in like a private setting like because the university is like a private institution not like funded by the government or anything, like the students should be able to decide like who they want to hear by and who they don't.  uh-huh. uh-huh. I think everyone should have a say.  Yeah, yeah, exactly. Because there are some people whose ideologies are like dangerous to like, some people's identities like . people who are openly express like racist or like homophobic or like violent viewpoints. And it would make like some students feel unsafe. And I, I think that like everyone should be able to like, feel safe.   Yeah. Yeah.. Yeah. Yeah. Yeah. But then that's not like any ideological viewpoint than, any of this. Yeah.  Yeah. Yeah. Yeah. Yeah. Yeah. Yeah. Yeah. Yeah. Yeah, because there's like a gradient to. Yeah. Yeah. Because even even if there are like some students who want a particular like some extreme students who want like a particular person to come and speak, like, if they still have like, those violent viewpoints as well, . yeah, it's still it was still like, not",NB,A_74,13,A,0,2,19,0,2,0,0,0,0.0,0.6931471805599453,2.9444389791664403,0.0,0.6931471805599453,0.0,0.0,0.0
147,"Um, I just think that we should always be open to, um, different ideologies. And since the campus is so open with different mindsets and different groups of people with different ideas, I feel like we shouldn't limit it, because you / it or not. So do you think if there was like first some sort of like survey allowing the students to choose Yes, we would want this person? No, we don't want this person and even if it's someone who has different ideologies from the general college concept or ideals that they could bring someone who has contradicting? because I know sometimes a lot of students are interested in . listening to other people' s ideologies,  . even though they're different. So do you think that would be. Should have say before inviting  Yeah. mm-hmm. I agree. I agree. Yeah. .. I guess it makes sense the, yeah, at least. I guess maybe limiting to people who are not really controversial. And if it's someone who is controversial, so at least give the students a first. . say . whether they should be invited. . I guess I agree it. . so, umm. Yeah. I guess some extent. .. It's like any ideological viewpoint. Like I said, the student body is so wide . as it is really you know, there's going to be at least one person at some extreme ideological viewpoint that might align with someone who's really controversial.  . um, and for that person, if you think it's like unfair that they don't get to have a speaker who aligns with their ideas, but I also agree with you because it might be that one person with extreme ideas. . and then who's gonna like affect, a quarter of the students you know? . like essentially, . satisfy a smaller group . versus to the / wise. so I agree to that extent. um .. I guess this question could be like a multi step question, like, given it . to some senes. Yeah, give it some senses. well.   Yeah",NB,B_74,13,B,0,2,6,5,6,0,2,0,0.0,0.6931471805599453,1.791759469228055,1.6094379124341003,1.791759469228055,0.0,0.6931471805599453,0.0
148,"so I can appreciate that they're going to use technology for their life once again, it's completely reasonable to let them experiment with it early on. .. Um, I guess my only concern is I would be I feel like, especially as toddlers, you always hear that they have that they should interact with parents and . as many people as possible ., connect toddlers to,  you know, teachers and anybody else in the world. . and so it's like to give them just the iPads as toys. Like, it's an educational tool, which you can use that advantage. . But then as far as just giving it to them to like, be quiet in the car. It's like you're missing out on so much educational experience with the mom, or the dad is saying like, oh, we're gonna play this game. We're gonna do this . So just like social interaction.  mm-hmm. Oh, Yeah, I completely understand it's like, you don't know what your parent like, what your parental, I guess guidelines would be you . want to put an attitude. .. Um, it's like my cousins are much younger than me. And so they received that thoughts really young. . and I think it, it doesn't, like in my point of view, didn't inhibit them at any point.. But it's also like the debt like that, your mom definitely said you will go exciting you will play sports, . and put your ipads away. so its just like as toddlers, as a toddler should really even know how to use //, it's been a like.. Cause they do want to replace maybe three other toys that had like lights and sounds and then it'll do the same.",TYB,A_75,6,A,1,3,1,0,3,0,1,0,0.0,1.0986122886681098,0.0,0.0,1.0986122886681098,0.0,0.0,0.0
149,"Sure. So I guess when I first I was kind of skimming over the question. umm. When I first saw it, it was more just like the parents should use their iPads to like, you know, help as like an educational tool for toddlers um, with toys I guess like. I don't know. I-I still think it's okay. umm, Just because, like, realistically a kid is going to have to use electronic equipment and like, you know, in their lives, like, especially now. So like, I-I don't I don't think there's anything wrong with starting them early. umm. But yeah, and that's really un..  Yeah, sure. Sure. Okay, Right. sure. sure. okay. Yeah, I guess I'm not make sense to. I mean, I-I think realistically, it's like, whatever is best for your kid. And um, I just think like maybe like, when I think of like so maybe like in that situation would be more like, ipads makes the isolation and like when parents are going somewhere else. And that thing is you are definitely right, it's a problem. umm.I just don't know if that's necessarily like, for example, my kids, I don't know if I would do that with them. . I would definitely I, if I were to integrate my electronic equipment, I would just be like, teach them to use it. Especially get it so importantly, you know, trying to directly I don't know, as a toddler I don't really know how adult look like but um, yeah, I mean, I think I think you definitely bring up a great point. um, Yeah, I wasn't really sure that.  sure. Right, right. Oh, yeah. Okay, sure. Right and that's definitely important. Yeah. That' s fair. They just gonna do stuff with that right? That's fair. Sort of the same thing. Okay. Okay, I guess that makes sense. Yeah, I guess it's like sort of like a on a spectrum. You know, like, just like keeping everything in balance. Yeah, I don't know. I just like don't really know, like, what would be wrong with like, just like, making them play with an ipad like, you know, even that it's like, yes, it's whatever, as long as a year and as long as you're doing something outside, so that",TYB,B_75,6,B,0,6,17,1,8,0,5,4,0.0,1.791759469228055,2.833213344056216,0.0,2.0794415416798357,0.0,1.6094379124341003,1.3862943611198906
150,"Okay, umm, I, um, I'm. Thank you for explaining your concern. umm. I think, uh, with I don't know, I mean, I put tears intense for just about everything I'd cry on second thought I'd probably put something closer to five. I think whether an issues is that I often, um, when I'm going to recycle something, a lot of times I'm actually not sure, uh, whether I can recycle it or not if it's for example of something that was had food in it or something that's been like used like a piece of paper that's and, I'm, I'm just not sure. so I think right now I just I've never and I've never had any instruction on specifics in terms of, uh, what exactly can be recycled or can't be recycled. So I think considering that, umm, I think it could be a little harsh to do, do something like um Institute of fine however, I think if there's sort of maybe like a quick just, you know, uh, sort of quick seminar to, . you know, um, to the school to just like, state like okay this, you can recycle, this has food on it, don't recycle it. um, There's a lot of food if there's a little food, I don't know. um, so I think that if that's the case, then I would be more agreeable to this. But um, I-I think it should, and and that's something that should be right the case. . so, I don't know. I think in the end of it, we're pretty kind of agree. Umm, Yeah.  Yeah. yeah. Yeah, I mean, I'm and umm, that said, I think we're, uh, allocating people or . security to, like, uh, Institute these specific rules and something like this, um, pray hard to keep track of. I think it could be somewhat of a waste of resources, but I think If there's a way that can, you know viably sort of happen that's definitely something, you know, to / to. But you know, it would be difficult to. . but yeah, obviously",TYB,A_76,8,A,1,1,3,1,19,0,5,3,0.0,0.0,1.0986122886681098,0.0,2.9444389791664403,0.0,1.6094379124341003,1.0986122886681098
151,"Okay, so I think that in like a day and age where technology so problem and like so many people have iPads and like some books and laptops, it's not even really necessary for schools to use that much paper in the first place. So I think that even if they were fined for using whatever paper they use, it wouldn't be that much of a fine anyways. umm. Also, I mean, I just think like given an effort to like save the environment, like recycling is something that's really easy to do. And I don't understand why like schools especially have like so much organization and they can like kind of delegate that task to other people. But just I think like, there's no reason not to do it. So if you're not doing it, you could suffer like a consequence or some..  Yeah. yeah. Kind of agree. Yeah, and I think like, especially like schools. There are so many schools so like, like, why not give them a fine? I don't know. . like it- iwtill justify to force them to be more cautious about it.  mm-hmm. Yeah",TYB,B_76,8,B,0,3,4,1,2,0,0,1,0.0,1.0986122886681098,1.3862943611198906,0.0,0.6931471805599453,0.0,0.0,0.0
152," not. Yeah like I'm, yeah, like I agree with that. umm. It just it was kind of interesting because I had a lock on my door for the first, like my first two years of high school . and The thing about that was that I like never came out of my room and . I just kind of like chillin in there lock the door please don't bother me. And I feel like I've like would, I-I find myself spending a lot more time actually with my family when I don't like what I don't have a lock on my door. . Yeah, I-I don't know why but I mean at the end of the day like, I think I can see both ways. like in for like a parent's perspective obviously I don't think they want they would love to have a lock on their kids door. but like for teenagers for the longest time, I didn't want my, I want to lock my door and then I realized like my parents do knock so, . so I just so like, I don't find like a huge need for it but definitely for like, very basic parents. I don't.   uh, Yeah, absolutely. actuallly. I-I'm definitely agree. I think a bathroom lock, like, . and that's definitely a must have. Um. I think for having a lock in your room. . I think it just goes both ways.  you have. Yeah, I get your points and that makes a lot of sense. .. I mean. I. it's one of those things where it's like you always want and . then like once you once you get it you're, you know you use it and then like . and but. Yeah, senior year.   yeah. Turning 18 today.   Yes. Thank you so much.   Yes. Yeah.kind of weird, but .  Yeah",NB,A_77,10,A,1,0,10,2,3,0,1,1,0.0,0.0,2.302585092994046,0.6931471805599453,1.0986122886681098,0.0,0.0,0.0
